('2016-6-15!4', 5)
('2016-6-15!5', 2)
('2016-6-15!7', 3)
('2016-6-16!0', 64)
('2016-6-16!1', 16)
('2016-6-16!10', 1)
('2016-6-16!2', 19)
('2016-6-16!3', 12)
('2016-6-16!4', 2)
('2016-6-16!5', 6)
('2016-6-16!6', 2)
('2016-6-16!9', 1)
('2016-6-17!0', 82)
('2016-6-17!1', 14)
('2016-6-17!10', 1)
('2016-6-17!2', 15)
('2016-6-17!3', 5)
('2016-6-17!5', 5)
('2016-6-17!6', 1)
('2016-6-18!0', 79)
('2016-6-18!1', 23)
('2016-6-18!14', 2)
('2016-6-18!2', 22)
('2016-6-18!3', 14)
('2016-6-18!4', 5)
('2016-6-18!5', 6)
('2016-6-18!6', 3)
('2016-6-19!0', 29)
('2016-6-19!1', 10)
('2016-6-19!2', 8)
('2016-6-19!3', 3)
('2016-6-19!4', 1)
('2016-6-19!5', 1)
('2016-6-19!6', 1)
('2016-6-19!9', 1)
('2016-6-2!0', 62)
('2016-6-2!1', 15)
('2016-6-2!2', 19)
('2016-6-2!3', 14)
('2016-6-2!4', 7)
('2016-6-2!5', 5)
('2016-6-2!6', 3)
('2016-6-20!0', 50)
('2016-6-20!1', 9)
('2016-6-20!2', 23)
('2016-6-20!3', 8)
('2016-6-20!4', 6)
('2016-6-20!6', 1)
('2016-6-21!0', 55)
('2016-6-21!1', 17)
('2016-6-21!13', 1)
('2016-6-21!2', 20)
('2016-6-21!3', 11)
('2016-6-21!4', 3)
('2016-6-21!5', 4)
('2016-6-21!7', 2)
('2016-6-21!8', 1)
('2016-6-22!0', 54)
('2016-6-22!1', 18)
('2016-6-22!2', 20)
('2016-6-22!3', 9)
('2016-6-22!4', 9)
('2016-6-22!5', 3)
('2016-6-22!6', 1)
('2016-6-22!7', 1)
('2016-6-23!0', 55)
('2016-6-23!1', 15)
('2016-6-23!2', 19)
('2016-6-23!3', 3)
('2016-6-23!30', 1)
('2016-6-23!4', 6)
('2016-6-23!5', 2)
('2016-6-23!6', 3)
('2016-6-23!7', 3)
('2016-6-23!9', 1)
('2016-6-24!0', 49)
('2016-6-24!1', 13)
('2016-6-24!10', 1)
('2016-6-24!16', 1)
('2016-6-24!2', 24)
('2016-6-24!3', 8)
('2016-6-24!4', 4)
('2016-6-24!5', 3)
('2016-6-24!6', 2)
('2016-6-24!7', 1)
('2016-6-24!8', 1)
('2016-6-25!0', 74)
('2016-6-25!1', 13)
('2016-6-25!2', 32)
('2016-6-25!3', 10)
('2016-6-25!4', 4)
('2016-6-25!5', 1)
('2016-6-25!6', 3)
('2016-6-25!7', 1)
('2016-6-25!8', 1)
('2016-6-26!0', 25)
('2016-6-26!1', 8)
('2016-6-26!2', 11)
('2016-6-26!3', 1)
('2016-6-26!4', 1)
('2016-6-26!5', 1)
('2016-6-27!0', 55)
('2016-6-27!1', 19)
('2016-6-27!2', 12)
('2016-6-27!3', 9)
('2016-6-27!4', 3)
('2016-6-27!5', 1)
('2016-6-27!6', 1)
('2016-6-28!0', 32)
('2016-6-28!1', 18)
('2016-6-28!10', 1)
('2016-6-28!11', 1)
('2016-6-28!17', 1)
('2016-6-28!2', 17)
('2016-6-28!3', 9)
('2016-6-28!4', 6)
('2016-6-28!5', 4)
('2016-6-28!7', 2)
('2016-6-29!0', 59)
('2016-6-29!1', 14)
('2016-6-29!13', 1)
('2016-6-29!2', 25)
('2016-6-29!3', 10)
('2016-6-29!4', 5)
('2016-6-29!5', 2)
('2016-6-29!7', 1)
('2016-6-3!0', 54)
('2016-6-3!1', 16)
('2016-6-3!18', 1)
('2016-6-3!2', 23)
('2016-6-3!3', 12)
('2016-6-3!4', 2)
('2016-6-3!5', 3)
('2016-6-3!6', 2)
('2016-6-3!8', 1)
('2016-6-30!0', 63)
('2016-6-30!1', 9)
('2016-6-30!11', 1)
('2016-6-30!2', 25)
('2016-6-30!3', 16)
('2016-6-30!4', 6)
('2016-6-30!5', 6)
('2016-6-30!7', 1)
('2016-6-30!8', 2)
('2016-6-4!0', 69)
('2016-6-4!1', 22)
('2016-6-4!17', 1)
('2016-6-4!2', 27)
('2016-6-4!3', 9)
('2016-6-4!4', 8)
('2016-6-4!5', 2)
('2016-6-4!6', 2)
('2016-6-4!7', 1)
('2016-6-4!8', 2)
('2016-6-4!9', 1)
('2016-6-5!0', 18)
('2016-6-5!1', 6)
('2016-6-5!2', 6)
('2016-6-5!3', 5)
('2016-6-5!4', 1)
('2016-6-5!5', 2)
('2016-6-6!0', 48)
('2016-6-6!1', 15)
('2016-6-6!2', 18)
('2016-6-6!3', 10)
('2016-6-6!4', 4)
('2016-6-6!5', 2)
('2016-6-6!6', 1)
('2016-6-7!0', 59)
('2016-6-7!1', 10)
('2016-6-7!2', 12)
('2016-6-7!3', 8)
('2016-6-7!4', 4)
('2016-6-7!5', 5)
('2016-6-7!6', 1)
('2016-6-7!7', 1)
('2016-6-7!9', 1)
('2016-6-8!0', 62)
('2016-6-8!1', 15)
('2016-6-8!2', 11)
('2016-6-8!3', 10)
('2016-6-8!4', 3)
('2016-6-8!5', 3)
('2016-6-8!7', 1)
('2016-6-9!0', 58)
('2016-6-9!1', 13)
('2016-6-9!2', 18)
('2016-6-9!3', 15)
('2016-6-9!4', 5)
('2016-6-9!5', 2)
('2016-6-9!6', 2)
('2016-6-9!7', 1)
('2016-6-9!8', 1)
('2016-6-9!9', 1)
('2016-7-1!0', 57)
('2016-7-1!1', 14)
('2016-7-1!2', 16)
('2016-7-1!3', 8)
